-55248.00  -0.500  2.800  -3.000
-55218.00  -0.200  2.300  -2.900
-55188.00  -0.700  2.800  -2.300
-55158.00  -0.200  2.700  -3.200
-55128.00  0.500  2.400  -2.600
-55098.00  -0.300  2.800  -2.500
-55068.00  -0.500  2.700  -3.300
-55038.00  -0.500  2.500  -3.400
-55008.00  -0.300  2.300  -3.500
-54978.00  -0.600  2.500  -3.200
-54948.00  -0.500  2.300  -3.300
-54918.00  -0.300  2.300  -3.000
-54888.00  -0.200  2.500  -2.800
-54858.00  -0.500  2.400  -3.400
-54828.00  -0.500  2.600  -3.100
-54798.00  -0.900  2.900  -3.400
-54768.00  -0.600  2.800  -3.400
-54738.00  -0.100  2.500  -3.700
-54708.00  -0.100  2.500  -2.800
-54678.00  0.300  2.500  -2.500
-54648.00  -0.200  2.500  -2.800
-54618.00  -0.200  2.800  -3.100
-54588.00  -0.100  2.800  -2.400
-54558.00  -0.100  2.700  -2.600
-54528.00  0.200  2.700  -2.800
-54498.00  0.200  2.500  -2.900
-54468.00  0.000  2.500  -3.800
-54438.00  -0.100  2.500  -3.300
-54408.00  -0.300  2.600  -3.100
-54378.00  -0.400  2.800  -2.900
-54348.00  -0.300  2.500  -3.100
-54318.00  -0.400  2.500  -2.500
-54288.00  -0.100  2.900  -2.900
-54258.00  -0.100  2.800  -2.300
-54228.00  -0.400  3.000  -3.400
-54198.00  0.100  2.800  -3.000
-54168.00  -0.100  2.300  -3.400
-54138.00  -0.100  2.900  -3.300
-54108.00  -0.400  2.800  -4.200
-54078.00  0.200  3.000  -3.600
-54048.00  -0.100  3.000  -4.000
-54018.00  0.600  3.000  -3.000
-53988.00  0.100  2.800  -3.600
-53958.00  -0.100  3.100  -3.300
-53928.00  0.200  3.100  -3.300
-53898.00  0.200  3.300  -3.000
-53868.00  -0.200  2.900  -3.800
-53838.00  -0.200  3.000  -3.500
-53808.00  0.300  2.500  -2.900
-53778.00  0.100  2.500  -3.700
-53748.00  0.100  2.800  -3.400
-53718.00  -0.200  2.400  -3.100
-53688.00  0.100  2.300  -2.500
-53658.00  -0.200  2.400  -3.400
-53628.00  0.200  2.900  -2.300
-53598.00  0.500  2.500  -2.300
